"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,         313,      -8.871715214,      -8.781326525,      -9.259419497,      -9.212480467,      -9.345364241,      0.2027351958,   0.0004711947823,     0.08659715671,    -0.03586467303,                 0
          0,           0,         314,      -8.878440055,      -8.789221243,      -9.266007422,       -9.21939051,      -9.352082418,      0.2027351958,   0.0004711940294,     0.08659714971,    -0.03586471816,                 0
          0,           0,         315,       -8.88520095,      -8.797178559,      -9.272673435,      -9.226365344,      -9.358812728,      0.2027351958,   0.0004711932999,     0.08659714638,    -0.03586475956,                 0
          0,           0,         316,       -8.89203766,      -8.805208354,      -9.279431813,      -9.233411948,      -9.365597467,      0.2027351958,   0.0004711925944,     0.08659714649,    -0.03586479708,                 0
          0,           0,         317,      -8.898986818,      -8.813319144,      -9.286296029,      -9.240536606,      -9.372476187,      0.2027351958,   0.0004711919133,      0.0865971498,    -0.03586483063,                 0
          0,           0,         318,      -8.906081036,        -8.8215178,      -9.293278582,      -9.247744938,      -9.379484709,      0.2027351958,    0.000471191257,     0.08659715605,    -0.03586486012,                 0
          0,           0,         319,      -8.913348168,      -8.829809319,      -9.300390851,      -9.255041942,      -9.386654314,      0.2027351958,   0.0004711906256,     0.08659716501,    -0.03586488551,                 0
          0,           0,         320,      -8.920810732,      -8.838196627,      -9.307642956,      -9.262432038,      -9.394011088,      0.2027351958,   0.0004711900193,     0.08659717641,     -0.0358649068,                 0
          0,           0,         321,      -8.928485476,      -8.846680439,      -9.315043655,      -9.269919108,      -9.401575429,      0.2027351958,   0.0004711894381,     0.08659718998,    -0.03586492401,                 0
          0,           0,         322,      -8.936383071,      -8.855259168,      -9.322600249,       -9.27750654,      -9.409361682,      0.2027351958,    0.000471188882,     0.08659720548,    -0.03586493718,                 0
          0,           0,         323,      -8.944507933,       -8.86392888,      -9.330318511,       -9.28519727,      -9.417377905,      0.2027351958,   0.0004711883508,     0.08659722263,     -0.0358649464,                 0
          0,           0,         324,      -8.952858139,      -8.872683314,      -9.338202647,      -9.292993812,      -9.425625737,      0.2027351958,   0.0004711878443,     0.08659724118,    -0.03586495176,                 0
          0,           0,         325,      -8.961425465,      -8.881513953,      -9.346255261,      -9.300898297,      -9.434100385,      0.2027351958,   0.0004711873621,     0.08659726088,     -0.0358649534,                 0
          0,           0,         326,      -8.970195526,       -8.89041015,      -9.354477355,       -9.30891249,        -9.4427907,      0.2027351958,   0.0004711869038,     0.08659728147,    -0.03586495147,                 0
          0,           0,         327,      -8.979148028,      -8.899359322,      -9.362868345,      -9.317037811,      -9.451679365,      0.2027351958,    0.000471186469,     0.08659730272,    -0.03586494613,                 0
          0,           0,         328,      -8.988257141,      -8.908347186,      -9.371426088,      -9.325275344,      -9.460743204,      0.2027351958,   0.0004711860569,      0.0865973244,    -0.03586493758,                 0
          0,           0,         329,      -8.997492012,      -8.917358069,      -9.380146948,      -9.333625844,      -9.469953599,      0.2027351958,   0.0004711856671,     0.08659734628,    -0.03586492603,                 0
          0,           0,         330,      -9.006817417,      -8.926375252,      -9.389025859,      -9.342089725,      -9.479277064,      0.2027351958,   0.0004711852987,     0.08659736814,    -0.03586491168,                 0
          0,           0,         331,       -9.01619457,      -8.935381371,      -9.398056418,      -9.350667056,      -9.488675957,      0.2027351958,   0.0004711849509,     0.08659738979,    -0.03586489477,                 0
          0,           0,         332,      -9.025582091,      -8.944358853,      -9.407230995,      -9.359357533,      -9.498109356,      0.2027351958,   0.0004711846231,     0.08659741103,    -0.03586487555,                 0
          0,           0,         333,      -9.034937121,      -8.953290376,      -9.416540852,      -9.368160464,      -9.507534096,      0.2027351958,   0.0004711843142,     0.08659743169,    -0.03586485426,                 0
          0,           0,         334,      -9.044216584,      -8.962159343,      -9.425976281,      -9.377074727,      -9.516905957,      0.2027351958,   0.0004711840233,     0.08659745161,    -0.03586483115,                 0
          0,           0,         335,       -9.05337854,      -8.970950358,      -9.435526751,      -9.386098742,      -9.526180983,      0.2027351958,   0.0004711837496,     0.08659747063,    -0.03586480647,                 0
          0,           0,         336,      -9.062383603,      -8.979649676,      -9.445181064,      -9.395230427,      -9.535316895,      0.2027351958,   0.0004711834919,     0.08659748863,    -0.03586478049,                 0
          0,           0,         337,      -9.071196353,      -8.988245621,      -9.454927518,      -9.404467155,      -9.544274545,      0.2027351958,   0.0004711832493,     0.08659750547,    -0.03586475347,                 0
          0,           0,         338,      -9.079786674,      -8.996728943,      -9.464754074,      -9.413805712,      -9.553019341,      0.2027351958,   0.0004711830208,     0.08659752107,    -0.03586472564,                 0
          0,           0,         339,      -9.088130937,      -9.005093111,      -9.474648517,      -9.423242249,      -9.561522568,      0.2027351958,   0.0004711828053,     0.08659753531,    -0.03586469727,                 0
          0,           0,         340,      -9.096212955,      -9.013334512,       -9.48459862,      -9.432772239,      -9.569762532,      0.2027351958,   0.0004711826018,     0.08659754814,     -0.0358646686,                 0
          0,           0,         341,      -9.104024649,      -9.021452563,      -9.494592284,      -9.442390437,      -9.577725436,      0.2027351958,   0.0004711824091,     0.08659755949,    -0.03586463985,                 0
          0,           0,         342,      -9.111566368,      -9.029449712,      -9.504617681,      -9.452090838,      -9.585405943,      0.2027351958,   0.0004711822264,     0.08659756932,    -0.03586461126,                 0
          0,           0,         343,      -9.118846847,      -9.037331345,      -9.514663361,      -9.461866647,      -9.592807372,      0.2027351958,   0.0004711820525,     0.08659757758,    -0.03586458303,                 0
          0,           0,         344,      -9.125882806,      -9.045105593,       -9.52471835,      -9.471710255,      -9.599941522,      0.2027351958,   0.0004711818865,     0.08659758427,    -0.03586455538,                 0
          0,           0,         345,      -9.132698214,      -9.052783043,       -9.53477221,      -9.481613213,      -9.606828133,      0.2027351958,   0.0004711817274,     0.08659758938,    -0.03586452848,                 0
          0,           0,         346,      -9.139323277,      -9.060376384,      -9.544815079,      -9.491566236,      -9.613494017,      0.2027351958,   0.0004711815742,     0.08659759292,    -0.03586450251,                 0
          0,           0,         347,      -9.145793217,      -9.067899984,      -9.554837675,      -9.501559195,      -9.619971943,      0.2027351958,    0.000471181426,     0.08659759491,    -0.03586447765,                 0
          0,           0,         348,      -9.152146915,      -9.075369425,      -9.564831273,      -9.511581141,      -9.626299319,      0.2027351958,   0.0004711812819,     0.08659759537,    -0.03586445402,                 0
          0,           0,         349,      -9.158425505,      -9.082801013,      -9.574787649,       -9.52162033,      -9.632516785,      0.2027351958,    0.000471181141,     0.08659759435,    -0.03586443176,                 0
          0,           0,         350,      -9.164670974,      -9.090211285,      -9.584698995,      -9.531664271,      -9.638666766,      0.2027351958,   0.0004711810027,     0.08659759191,    -0.03586441098,                 0
          0,           0,         351,      -9.170924839,      -9.097616515,      -9.594557824,      -9.541699786,      -9.644792075,      0.2027351958,   0.0004711808661,     0.08659758809,    -0.03586439178,                 0
          0,           0,         352,      -9.177226943,      -9.105032254,      -9.604356835,      -9.551713088,      -9.650934602,      0.2027351958,   0.0004711807305,     0.08659758297,    -0.03586437423,                 0
          0,           0,         353,       -9.18361439,      -9.112472897,       -9.61408879,      -9.561689879,      -9.657134151,      0.2027351958,   0.0004711805952,     0.08659757663,    -0.03586435841,                 0
          0,           0,         354,       -9.19012064,      -9.119951298,      -9.623746371,      -9.571615459,      -9.663427417,      0.2027351958,   0.0004711804598,     0.08659756915,    -0.03586434436,                 0
          0,           0,         355,      -9.196774772,      -9.127478438,      -9.633322043,       -9.58147486,      -9.669847145,      0.2027351958,   0.0004711803236,      0.0865975606,    -0.03586433211,                 0
          0,           0,         356,      -9.203600898,      -9.135063146,      -9.642807943,      -9.591252985,       -9.67642145,      0.2027351958,   0.0004711801861,     0.08659755109,    -0.03586432167,                 0
          0,           0,         357,      -9.210617731,      -9.142711888,      -9.652195769,      -9.600934774,       -9.68317329,      0.2027351958,   0.0004711800469,     0.08659754071,    -0.03586431305,                 0
          0,           0,         358,      -9.217838281,       -9.15042861,      -9.661476721,      -9.610505371,      -9.690120097,      0.2027351958,   0.0004711799057,     0.08659752956,    -0.03586430623,                 0
          0,           0,         359,      -9.225269683,      -9.158214656,      -9.670641458,      -9.619950307,      -9.697273531,      0.2027351958,   0.0004711797621,     0.08659751773,    -0.03586430118,                 0
          0,           0,         360,      -9.232913132,      -9.166068741,      -9.679680118,      -9.629255686,       -9.70463936,      0.2027351958,   0.0004711796159,     0.08659750533,    -0.03586429786,                 0
          0,           0,         361,      -9.240763929,      -9.173986994,      -9.688582371,      -9.638408374,      -9.712217446,      0.2027351958,   0.0004711794668,     0.08659749245,    -0.03586429623,                 0
          0,           0,         362,      -9.248811632,      -9.181963069,      -9.697337533,      -9.647396186,       -9.72000184,      0.2027351958,   0.0004711793147,      0.0865974792,     -0.0358642962,                 0
          0,           0,         363,      -9.257040308,      -9.189988311,      -9.705934727,      -9.656208065,      -9.727980978,      0.2027351958,   0.0004711791594,     0.08659746568,    -0.03586429772,                 0
          0,           0,         364,      -9.265428899,      -9.198051993,      -9.714363102,      -9.664834253,      -9.736137977,      0.2027351958,    0.000471179001,     0.08659745197,    -0.03586430069,                 0
          0,           0,         365,      -9.273951704,      -9.206141605,      -9.722612084,      -9.673266444,      -9.744451039,      0.2027351958,   0.0004711788395,     0.08659743817,    -0.03586430502,                 0
          0,           0,         366,      -9.282578981,      -9.214243202,      -9.730671681,      -9.681497917,      -9.752893968,      0.2027351958,   0.0004711786748,     0.08659742438,    -0.03586431061,                 0
          0,           0,         367,      -9.291277676,      -9.222341804,      -9.738532806,      -9.689523647,      -9.761436805,      0.2027351958,   0.0004711785071,     0.08659741067,    -0.03586431736,                 0
          0,           0,         368,      -9.300012277,       -9.23042183,      -9.746187617,       -9.69734039,      -9.770046581,      0.2027351958,   0.0004711783364,     0.08659739714,    -0.03586432514,                 0
          0,           0,         369,      -9.308745793,      -9.238467568,      -9.753629861,      -9.704946735,       -9.77868819,      0.2027351958,   0.0004711781629,     0.08659738384,    -0.03586433386,                 0
          0,           0,         370,      -9.317440837,      -9.246463663,      -9.760855199,      -9.712343133,      -9.787325367,      0.2027351958,   0.0004711779869,     0.08659737087,    -0.03586434338,                 0
          0,           0,         371,      -9.326060782,      -9.254395609,      -9.767861502,       -9.71953189,      -9.795921766,      0.2027351958,   0.0004711778085,     0.08659735827,    -0.03586435359,                 0
          0,           0,         372,      -9.334570971,      -9.262250226,      -9.774649097,      -9.726517132,      -9.804442087,      0.2027351958,   0.0004711776281,     0.08659734611,    -0.03586436437,                 0
          0,           0,         373,      -9.342939908,      -9.270016111,      -9.781220962,      -9.733304744,      -9.812853248,      0.2027351958,   0.0004711774458,     0.08659733445,    -0.03586437559,                 0
          0,           0,         374,      -9.351140404,      -9.277684034,      -9.787582837,       -9.73990228,      -9.821125516,      0.2027351958,   0.0004711772619,     0.08659732333,    -0.03586438713,                 0
          0,           0,         375,      -9.359150587,      -9.285247277,      -9.793743263,      -9.746318857,       -9.82923357,      0.2027351958,   0.0004711770769,     0.08659731279,    -0.03586439888,                 0
          0,           0,         376,      -9.366954742,      -9.292701885,      -9.799713545,       -9.75256502,      -9.837157438,      0.2027351958,    0.000471176891,     0.08659730286,    -0.03586441072,                 0
          0,           0,         377,      -9.374543916,      -9.300046836,      -9.805507624,      -9.758652604,      -9.844883227,      0.2027351958,   0.0004711767045,     0.08659729358,    -0.03586442253,                 0
          0,           0,         378,       -9.38191625,      -9.307284102,      -9.811141876,      -9.764594573,      -9.852403642,      0.2027351958,   0.0004711765178,     0.08659728495,    -0.03586443422,                 0
          0,           0,         379,      -9.389077014,      -9.314418609,      -9.816634853,      -9.770404865,      -9.859718219,      0.2027351958,   0.0004711763314,     0.08659727701,    -0.03586444567,                 0
          0,           0,         380,      -9.396038354,      -9.321458108,      -9.822006959,      -9.776098224,      -9.866833285,      0.2027351958,   0.0004711761454,     0.08659726976,     -0.0358644568,                 0
          0,           0,         381,      -9.402818746,      -9.328412939,      -9.827280086,      -9.781690035,      -9.873761634,      0.2027351958,   0.0004711759603,     0.08659726319,     -0.0358644675,                 0
          0,           0,         382,      -9.409442221,      -9.335295719,      -9.832477232,      -9.787196164,      -9.880521945,      0.2027351958,   0.0004711757764,     0.08659725731,     -0.0358644777,                 0
          0,           0,         383,      -9.415937379,      -9.342120965,      -9.837622096,      -9.792632804,      -9.887137975,      0.2027351958,   0.0004711755942,     0.08659725211,    -0.03586448733,                 0
          0,           0,         384,      -9.422336286,      -9.348904655,      -9.842738678,      -9.798016328,      -9.893637586,      0.2027351958,   0.0004711754138,     0.08659724757,     -0.0358644963,                 0
          0,           0,         385,      -9.428673279,      -9.355663765,        -9.8478509,      -9.803363147,      -9.900051647,      0.2027351958,   0.0004711752357,     0.08659724368,    -0.03586450456,                 0
          0,           0,         386,      -9.434983767,      -9.362415783,      -9.852982236,      -9.808689588,      -9.906412884,      0.2027351958,   0.0004711750601,     0.08659724041,    -0.03586451206,                 0
          0,           0,         387,      -9.441303056,      -9.369178227,       -9.85815539,      -9.814011776,      -9.912754728,      0.2027351958,   0.0004711748874,     0.08659723773,    -0.03586451874,                 0
          0,           0,         388,      -9.447665256,      -9.375968168,      -9.863391998,      -9.819345527,      -9.919110191,      0.2027351958,   0.0004711747178,     0.08659723563,    -0.03586452459,                 0
          0,           0,         389,      -9.454102285,      -9.382801791,      -9.868712378,      -9.824706256,      -9.925510837,      0.2027351958,   0.0004711745516,     0.08659723405,    -0.03586452956,                 0
          0,           0,         390,      -9.460642999,      -9.389693983,      -9.874135321,      -9.830108895,      -9.931985845,      0.2027351958,    0.000471174389,     0.08659723297,    -0.03586453363,                 0
          0,           0,         391,      -9.467312458,      -9.396657975,      -9.879677918,      -9.835567819,        -9.9385612,      0.2027351958,   0.0004711742303,     0.08659723234,     -0.0358645368,                 0
          0,           0,         392,      -9.474131317,      -9.403705022,       -9.88535544,      -9.841096783,      -9.945259015,      0.2027351958,   0.0004711740756,     0.08659723212,    -0.03586453905,                 0
          0,           0,         393,      -9.481115354,      -9.410844151,      -9.891181242,      -9.846708873,      -9.952096977,      0.2027351958,   0.0004711739252,     0.08659723227,    -0.03586454039,                 0
          0,           0,         394,      -9.488275126,      -9.418081951,      -9.897166716,      -9.852416456,      -9.959087938,      0.2027351958,   0.0004711737792,     0.08659723275,    -0.03586454084,                 0
          0,           0,         395,      -9.495615741,      -9.425422433,      -9.903321265,      -9.858231144,      -9.966239617,      0.2027351958,   0.0004711736377,     0.08659723351,     -0.0358645404,                 0
          0,           0,         396,      -9.503136749,      -9.432866939,      -9.909652315,      -9.864163767,      -9.973554433,      0.2027351958,   0.0004711735008,      0.0865972345,    -0.03586453911,                 0
          0,           0,         397,      -9.510832138,      -9.440414116,      -9.916165352,      -9.870224345,      -9.981029456,      0.2027351958,   0.0004711733687,     0.08659723569,    -0.03586453699,                 0
          0,           0,         398,      -9.518690454,      -9.448059945,      -9.922863974,       -9.87642207,      -9.988656475,      0.2027351958,   0.0004711732413,     0.08659723701,    -0.03586453407,                 0
          0,           0,         399,       -9.52669503,       -9.45579783,      -9.929749978,      -9.882765296,      -9.996422182,      0.2027351958,   0.0004711731187,     0.08659723844,     -0.0358645304,                 0
          0,           0,         400,      -9.534824331,      -9.463618743,      -9.936823454,      -9.889261526,      -10.00430848,      0.2027351958,   0.0004711730009,     0.08659723992,    -0.03586452603,                 0
          0,           0,         401,      -9.543052437,      -9.471511434,        -9.9440829,      -9.895917407,      -10.01229291,      0.2027351958,    0.000471172888,     0.08659724141,    -0.03586452099,                 0
          0,           0,         402,      -9.551349648,      -9.479462686,      -9.951525349,       -9.90273873,      -10.02034923,      0.2027351958,   0.0004711727798,     0.08659724288,    -0.03586451536,                 0
          0,           0,         403,       -9.55968323,      -9.487457637,      -9.959146511,      -9.909730433,      -10.02844806,      0.2027351958,   0.0004711726764,     0.08659724428,    -0.03586450918,                 0
          0,           0,         404,      -9.568018289,       -9.49548014,      -9.966940922,      -9.916896603,      -10.03655775,      0.2027351958,   0.0004711725776,     0.08659724558,    -0.03586450251,                 0
          0,           0,         405,      -9.576318768,      -9.503513177,        -9.9749021,      -9.924240482,      -10.04464527,      0.2027351958,   0.0004711724834,     0.08659724675,    -0.03586449541,                 0
          0,           0,         406,      -9.584548554,      -9.511539308,      -9.983022716,      -9.931764479,      -10.05267728,      0.2027351958,   0.0004711723937,     0.08659724776,    -0.03586448795,                 0
          0,           0,         407,      -9.592672647,      -9.519541138,      -9.991294757,      -9.939470185,      -10.06062117,      0.2027351958,   0.0004711723084,     0.08659724857,    -0.03586448019,                 0
          0,           0,         408,      -9.600658376,      -9.527501814,      -9.999709692,      -9.947358378,      -10.06844628,      0.2027351958,   0.0004711722272,     0.08659724916,    -0.03586447219,                 0
          0,           0,         409,      -9.608476581,      -9.535405505,      -10.00825865,      -9.955429051,      -10.07612497,      0.2027351958,   0.0004711721502,     0.08659724951,    -0.03586446402,                 0
          0,           0,         410,      -9.616102732,      -9.543237874,      -10.01693257,      -9.963681419,      -10.08363369,      0.2027351958,   0.0004711720771,      0.0865972496,    -0.03586445574,                 0
          0,           0,         411,        -9.6235179,      -9.550986516,      -10.02572236,      -9.972113947,      -10.09095396,      0.2027351958,   0.0004711720077,     0.08659724942,    -0.03586444741,                 0
          0,           0,         412,      -9.630709544,      -9.558641333,      -10.03461905,      -9.980724368,      -10.09807312,      0.2027351958,   0.0004711719419,     0.08659724894,     -0.0358644391,                 0
          0,           0,         413,      -9.637672042,      -9.566194854,       -10.0436139,      -9.989509708,      -10.10498491,      0.2027351958,   0.0004711718795,     0.08659724817,    -0.03586443085,                 0
          0,           0,         414,      -9.644406949,      -9.573642463,      -10.05269852,       -9.99846631,      -10.11168974,      0.2027351958,   0.0004711718203,     0.08659724709,    -0.03586442274,                 0
          0,           0,         415,      -9.650922959,      -9.580982532,      -10.06186496,      -10.00758986,      -10.11819475,      0.2027351958,   0.0004711717642,     0.08659724571,     -0.0358644148,                 0
          0,           0,         416,       -9.65723557,      -9.588216464,      -10.07110578,      -10.01687542,      -10.12451355,      0.2027351958,   0.0004711717108,     0.08659724402,     -0.0358644071,                 0
          0,           0,         417,      -9.663366483,      -9.595348621,      -10.08041407,      -10.02631744,      -10.13066572,      0.2027351958,   0.0004711716601,     0.08659724202,    -0.03586439968,                 0
          0,           0,         418,       -9.66934277,      -9.602386161,      -10.08978347,      -10.03590982,      -10.13667609,      0.2027351958,   0.0004711716118,     0.08659723972,    -0.03586439258,                 0
          0,           0,         419,      -9.675195874,      -9.609338779,      -10.09920817,       -10.0456459,      -10.14257386,      0.2027351958,   0.0004711715658,     0.08659723712,    -0.03586438584,                 0
          0,           0,         420,      -9.680960482,      -9.616218378,      -10.10868282,      -10.05551853,      -10.14839151,      0.2027351958,   0.0004711715218,     0.08659723425,     -0.0358643795,                 0
          0,           0,         421,      -9.686673352,       -9.62303866,      -10.11820252,      -10.06552007,      -10.15416377,      0.2027351958,   0.0004711714796,      0.0865972311,    -0.03586437359,                 0
          0,           0,         422,      -9.692372136,      -9.629814684,      -10.12776267,      -10.07564243,      -10.15992649,      0.2027351958,   0.0004711714392,      0.0865972277,    -0.03586436814,                 0
          0,           0,         423,      -9.698094255,      -9.636562389,      -10.13735888,      -10.08587711,      -10.16571553,      0.2027351958,   0.0004711714002,     0.08659722406,    -0.03586436317,                 0
          0,           0,         424,      -9.703875854,        -9.6432981,      -10.14698685,      -10.09621523,      -10.17156578,      0.2027351958,   0.0004711713625,      0.0865972202,     -0.0358643587,                 0
          0,           0,         425,       -9.70975087,       -9.65003805,      -10.15664219,      -10.10664755,      -10.17751022,      0.2027351958,    0.000471171326,     0.08659721615,    -0.03586435474,                 0
          0,           0,         426,      -9.715750227,      -9.656797912,      -10.16632028,      -10.11716448,      -10.18357911,      0.2027351958,   0.0004711712905,     0.08659721191,    -0.03586435131,                 0
          0,           0,         427,      -9.721901158,      -9.663592366,      -10.17601615,      -10.12775616,      -10.18979932,      0.2027351958,   0.0004711712559,     0.08659720752,    -0.03586434841,                 0
          0,           0,         428,      -9.728226653,      -9.670434708,      -10.18572429,      -10.13841243,      -10.19619371,      0.2027351958,    0.000471171222,       0.086597203,    -0.03586434604,                 0
          0,           0,         429,      -9.734745043,      -9.677336509,      -10.19543853,       -10.1491229,      -10.20278072,      0.2027351958,   0.0004711711887,     0.08659719837,     -0.0358643442,                 0
          0,           0,         430,      -9.741469681,      -9.684307328,      -10.20515193,      -10.15987694,      -10.20957399,      0.2027351958,   0.0004711711559,     0.08659719366,    -0.03586434288,                 0
          0,           0,         431,      -9.748408741,      -9.691354486,       -10.2148567,      -10.17066374,      -10.21658216,      0.2027351958,   0.0004711711234,     0.08659718889,    -0.03586434208,                 0
          0,           0,         432,      -9.755565112,      -9.698482898,      -10.22454412,       -10.1814723,      -10.22380865,      0.2027351958,   0.0004711710913,     0.08659718408,    -0.03586434177,                 0
          0,           0,         433,       -9.76293638,      -9.705694968,      -10.23420451,       -10.1922915,       -10.2312517,      0.2027351958,   0.0004711710593,     0.08659717927,    -0.03586434195,                 0
          0,           0,         434,      -9.770514909,      -9.712990554,      -10.24382728,      -10.20311009,      -10.23890431,      0.2027351958,   0.0004711710274,     0.08659717447,     -0.0358643426,                 0
          0,           0,         435,      -9.778288002,      -9.720366984,      -10.25340099,      -10.21391676,      -10.24675445,      0.2027351958,   0.0004711709956,     0.08659716972,    -0.03586434368,                 0
          0,           0,         436,       -9.78623816,      -9.727819144,      -10.26291343,      -10.22470015,      -10.25478521,      0.2027351958,   0.0004711709638,     0.08659716502,    -0.03586434518,                 0
          0,           0,         437,      -9.794343445,      -9.735339624,      -10.27235182,      -10.23544891,      -10.26297516,      0.2027351958,    0.000471170932,     0.08659716041,    -0.03586434707,                 0
          0,           0,         438,      -9.802577933,      -9.742918922,      -10.28170298,      -10.24615177,      -10.27129877,      0.2027351958,   0.0004711709001,     0.08659715591,    -0.03586434932,                 0
          0,           0,         439,      -9.810912296,      -9.750545711,      -10.29095361,      -10.25679755,      -10.27972694,      0.2027351958,   0.0004711708681,     0.08659715153,     -0.0358643519,                 0
          0,           0,         440,       -9.81931448,      -9.758207148,      -10.30009057,      -10.26737528,      -10.28822766,      0.2027351958,   0.0004711708359,      0.0865971473,    -0.03586435477,                 0
          0,           0,         441,      -9.827750501,      -9.765889247,      -10.30910118,      -10.27787427,       -10.2967668,      0.2027351958,   0.0004711708037,     0.08659714322,    -0.03586435791,                 0
          0,           0,         442,      -9.836185353,      -9.773577282,      -10.31797356,      -10.28828417,      -10.30530895,      0.2027351958,   0.0004711707713,     0.08659713933,    -0.03586436127,                 0
          0,           0,         443,      -9.844583986,      -9.781256222,      -10.32669701,      -10.29859508,      -10.31381845,      0.2027351958,   0.0004711707389,     0.08659713563,    -0.03586436483,                 0
          0,           0,         444,      -9.852912364,      -9.788911197,      -10.33526228,      -10.30879769,      -10.32226043,      0.2027351958,   0.0004711707063,     0.08659713213,    -0.03586436855,                 0
          0,           0,         445,      -9.861138544,      -9.796527959,      -10.34366196,      -10.31888332,      -10.33060189,      0.2027351958,   0.0004711706737,     0.08659712884,    -0.03586437239,                 0
          0,           0,         446,      -9.869233736,      -9.804093348,       -10.3518907,      -10.32884412,      -10.33881281,      0.2027351958,   0.0004711706411,     0.08659712578,    -0.03586437631,                 0
          0,           0,         447,      -9.877173311,      -9.811595724,      -10.35994549,      -10.33867313,      -10.34686719,      0.2027351958,   0.0004711706084,     0.08659712295,     -0.0358643803,                 0
          0,           0,         448,      -9.884937681,      -9.819025371,      -10.36782578,       -10.3483644,      -10.35474398,      0.2027351958,   0.0004711705758,     0.08659712036,     -0.0358643843,                 0
          0,           0,         449,      -9.892513017,       -9.82637483,      -10.37553364,      -10.35791316,      -10.36242786,      0.2027351958,   0.0004711705433,     0.08659711801,    -0.03586438829,                 0
          0,           0,         450,      -9.899891761,      -9.833639178,      -10.38307374,      -10.36731584,      -10.36990981,      0.2027351958,   0.0004711705109,      0.0865971159,    -0.03586439224,                 0
          0,           0,         451,      -9.907072889,      -9.840816211,       -10.3904533,      -10.37657025,      -10.37718743,      0.2027351958,   0.0004711704787,     0.08659711404,    -0.03586439611,                 0
          0,           0,         452,      -9.914061917,      -9.847906546,      -10.39768201,      -10.38567561,        -10.384265,      0.2027351958,   0.0004711704467,     0.08659711242,    -0.03586439988,                 0
          0,           0,         453,       -9.92087064,      -9.854913615,      -10.40477177,      -10.39463259,      -10.39115329,      0.2027351958,    0.000471170415,     0.08659711103,    -0.03586440353,                 0
          0,           0,         454,      -9.927516641,      -9.861843581,      -10.41173645,       -10.4034434,      -10.39786905,      0.2027351958,   0.0004711703836,     0.08659710988,    -0.03586440702,                 0
          0,           0,         455,       -9.93402257,      -9.868705142,      -10.41859159,      -10.41211176,      -10.40443437,      0.2027351958,   0.0004711703526,     0.08659710896,    -0.03586441034,                 0
          0,           0,         456,      -9.940415262,      -9.875509271,      -10.42535402,      -10.42064291,      -10.41087575,      0.2027351958,    0.000471170322,     0.08659710826,    -0.03586441346,                 0
          0,           0,         457,       -9.94672474,      -9.882268872,      -10.43204151,      -10.42904351,      -10.41722314,      0.2027351958,   0.0004711702919,     0.08659710778,    -0.03586441638,                 0
          0,           0,         458,      -9.952983143,      -9.888998385,      -10.43867235,      -10.43732167,      -10.42350882,      0.2027351958,   0.0004711702623,      0.0865971075,    -0.03586441906,                 0
          0,           0,         459,       -9.95922364,       -9.89571335,      -10.44526502,      -10.44548674,      -10.42976626,      0.2027351958,   0.0004711702333,     0.08659710741,     -0.0358644215,                 0
          0,           0,         460,      -9.965479375,      -9.902429947,      -10.45183772,      -10.45354928,      -10.43602909,      0.2027351958,   0.0004711702049,      0.0865971075,    -0.03586442368,                 0
          0,           0,         461,      -9.971782471,       -9.90916453,      -10.45840814,      -10.46152086,      -10.44233001,      0.2027351958,   0.0004711701772,     0.08659710776,     -0.0358644256,                 0
          0,           0,         462,      -9.978163126,      -9.915933158,      -10.46499303,      -10.46941393,      -10.44869989,      0.2027351958,   0.0004711701501,     0.08659710817,    -0.03586442725,                 0
          0,           0,         463,      -9.984648814,      -9.922751159,      -10.47160802,      -10.47724162,      -10.45516687,      0.2027351958,   0.0004711701238,     0.08659710873,    -0.03586442863,                 0
          0,           0,         464,      -9.991263607,      -9.929632715,       -10.4782673,       -10.4850176,      -10.46175572,      0.2027351958,   0.0004711700982,     0.08659710942,    -0.03586442973,                 0
          0,           0,         465,      -9.998027604,      -9.936590486,       -10.4849835,      -10.49275586,      -10.46848719,      0.2027351958,   0.0004711700735,     0.08659711021,    -0.03586443056,                 0
          0,           0,         466,      -10.00495649,      -9.943635288,      -10.49176747,      -10.50047051,      -10.47537755,      0.2027351958,   0.0004711700495,     0.08659711111,    -0.03586443111,                 0
          0,           0,         467,      -10.01206122,      -9.950775808,      -10.49862825,      -10.50817564,      -10.48243826,      0.2027351958,   0.0004711700263,     0.08659711209,    -0.03586443139,                 0
          0,           0,         468,      -10.01934775,      -9.958018385,      -10.50557297,       -10.5158851,       -10.4896757,      0.2027351958,    0.000471170004,     0.08659711313,    -0.03586443141,                 0
          0,           0,         469,      -10.02681695,      -9.965366841,      -10.51260683,      -10.52361236,      -10.49709107,      0.2027351958,   0.0004711699825,     0.08659711423,    -0.03586443118,                 0
          0,           0,         470,       -10.0344646,      -9.972822372,      -10.51973315,      -10.53137031,      -10.50468033,      0.2027351958,   0.0004711699619,     0.08659711536,    -0.03586443069,                 0
          0,           0,         471,      -10.04228141,      -9.980383494,      -10.52695342,      -10.53917118,      -10.51243433,      0.2027351958,   0.0004711699421,     0.08659711652,    -0.03586442998,                 0
